2.265000000000000000e+02,2.725000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.145000000000000000e+02,1.220000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.265000000000000000e+02,2.725000000000000000e+02,2.220000000000000000e+02,2.025000000000000000e+02,2.150000000000000000e+02,1.220000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.230000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.030000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.960000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.145000000000000000e+02,1.215000000000000000e+02,1.950000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.030000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.950000000000000000e+02,4.700000000000000000e+01
2.220000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.945000000000000000e+02,4.550000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.230000000000000000e+02,2.030000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.145000000000000000e+02,1.215000000000000000e+02,1.955000000000000000e+02,4.550000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.225000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.215000000000000000e+02,1.960000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.230000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.750000000000000000e+02,2.225000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.955000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.215000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.950000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.145000000000000000e+02,1.210000000000000000e+02,1.950000000000000000e+02,4.500000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.150000000000000000e+02,1.210000000000000000e+02,1.965000000000000000e+02,4.450000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.220000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.040000000000000000e+02,2.155000000000000000e+02,1.220000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.215000000000000000e+02,1.995000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.155000000000000000e+02,1.215000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.155000000000000000e+02,1.215000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.220000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.220000000000000000e+02,1.975000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.155000000000000000e+02,1.215000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.235000000000000000e+02,2.745000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.155000000000000000e+02,1.220000000000000000e+02,1.975000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.145000000000000000e+02,1.220000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.235000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.155000000000000000e+02,1.225000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.235000000000000000e+02,2.745000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.220000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.220000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.215000000000000000e+02,1.990000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.735000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.155000000000000000e+02,1.205000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.220000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.225000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.155000000000000000e+02,1.220000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.025000000000000000e+02,2.160000000000000000e+02,1.215000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.210000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.215000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.740000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.195000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.195000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.195000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.985000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.030000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.990000000000000000e+02,4.400000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.230000000000000000e+02,2.035000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.980000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.230000000000000000e+02,2.035000000000000000e+02,2.155000000000000000e+02,1.200000000000000000e+02,1.975000000000000000e+02,4.200000000000000000e+01
2.235000000000000000e+02,2.745000000000000000e+02,2.230000000000000000e+02,2.040000000000000000e+02,2.160000000000000000e+02,1.200000000000000000e+02,1.975000000000000000e+02,4.150000000000000000e+01
2.235000000000000000e+02,2.745000000000000000e+02,2.230000000000000000e+02,2.040000000000000000e+02,2.155000000000000000e+02,1.200000000000000000e+02,1.975000000000000000e+02,4.200000000000000000e+01
2.230000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.045000000000000000e+02,2.155000000000000000e+02,1.210000000000000000e+02,1.975000000000000000e+02,4.400000000000000000e+01
2.225000000000000000e+02,2.745000000000000000e+02,2.225000000000000000e+02,2.035000000000000000e+02,2.150000000000000000e+02,1.215000000000000000e+02,1.965000000000000000e+02,4.400000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.220000000000000000e+02,2.025000000000000000e+02,2.125000000000000000e+02,1.225000000000000000e+02,1.900000000000000000e+02,4.600000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.115000000000000000e+02,1.240000000000000000e+02,1.885000000000000000e+02,4.800000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.035000000000000000e+02,2.110000000000000000e+02,1.225000000000000000e+02,1.870000000000000000e+02,4.650000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.105000000000000000e+02,1.230000000000000000e+02,1.855000000000000000e+02,4.750000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.100000000000000000e+02,1.220000000000000000e+02,1.845000000000000000e+02,4.950000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.220000000000000000e+02,2.040000000000000000e+02,2.095000000000000000e+02,1.230000000000000000e+02,1.830000000000000000e+02,4.850000000000000000e+01
2.230000000000000000e+02,2.740000000000000000e+02,2.215000000000000000e+02,2.040000000000000000e+02,2.085000000000000000e+02,1.230000000000000000e+02,1.815000000000000000e+02,4.950000000000000000e+01
2.240000000000000000e+02,2.755000000000000000e+02,2.215000000000000000e+02,2.045000000000000000e+02,2.085000000000000000e+02,1.235000000000000000e+02,1.790000000000000000e+02,5.000000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.215000000000000000e+02,2.030000000000000000e+02,2.085000000000000000e+02,1.235000000000000000e+02,1.795000000000000000e+02,5.150000000000000000e+01
2.230000000000000000e+02,2.745000000000000000e+02,2.215000000000000000e+02,2.045000000000000000e+02,2.065000000000000000e+02,1.240000000000000000e+02,1.770000000000000000e+02,5.000000000000000000e+01
2.230000000000000000e+02,2.740000000000000000e+02,2.215000000000000000e+02,2.045000000000000000e+02,2.060000000000000000e+02,1.230000000000000000e+02,1.760000000000000000e+02,5.100000000000000000e+01
2.230000000000000000e+02,2.740000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.060000000000000000e+02,1.235000000000000000e+02,1.750000000000000000e+02,5.100000000000000000e+01
2.230000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.060000000000000000e+02,1.235000000000000000e+02,1.740000000000000000e+02,5.100000000000000000e+01
2.230000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.060000000000000000e+02,1.245000000000000000e+02,1.740000000000000000e+02,5.100000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.055000000000000000e+02,1.240000000000000000e+02,1.735000000000000000e+02,5.150000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.215000000000000000e+02,2.040000000000000000e+02,2.055000000000000000e+02,1.240000000000000000e+02,1.720000000000000000e+02,5.200000000000000000e+01
2.245000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.055000000000000000e+02,1.240000000000000000e+02,1.730000000000000000e+02,5.200000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.055000000000000000e+02,1.240000000000000000e+02,1.725000000000000000e+02,5.250000000000000000e+01
2.225000000000000000e+02,2.750000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.235000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.235000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.235000000000000000e+02,1.720000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.740000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.720000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.300000000000000000e+01
2.225000000000000000e+02,2.750000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.035000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.225000000000000000e+02,2.755000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.300000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.715000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.705000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.705000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.705000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.050000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.225000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.300000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.040000000000000000e+02,2.040000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.705000000000000000e+02,5.300000000000000000e+01
2.255000000000000000e+02,2.740000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.300000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.350000000000000000e+01
2.255000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.300000000000000000e+01
2.255000000000000000e+02,2.740000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.350000000000000000e+01
2.240000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.035000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.350000000000000000e+01
2.255000000000000000e+02,2.745000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.225000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.035000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.255000000000000000e+02,2.740000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.045000000000000000e+02,1.240000000000000000e+02,1.710000000000000000e+02,5.250000000000000000e+01
2.230000000000000000e+02,2.760000000000000000e+02,2.210000000000000000e+02,2.045000000000000000e+02,2.035000000000000000e+02,1.240000000000000000e+02,1.705000000000000000e+02,5.300000000000000000e+01
